player_name,player_id,league,season,team_id,role_group,minutes,age,xg_p90,non_penalty_xg_p90,goals_p90,shots_p90,shots_on_target_p90,big_chances_p90,xa_p90,assists_p90,key_passes_p90,chances_created_p90,touches_in_box_p90,penalty_area_entries_p90,progressive_passes_p90,dribbles_p90,crosses_completed_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,headers_won_p90,aerial_duels_won_p90,pressures_p90,successful_pressures_p90,possession_won_p90,possession_lost_p90,saves_p90,save_pct,xg_prevented_p90,corners,crossing,dribbling,finishing,first_touch,free_kick_taking,heading,long_shots,long_throws,marking,passing,penalty_taking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping_reach,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,handling,kicking,one_on_ones,reflexes,rushing_out,punching_tendency,throwing,market_value,asking_price,wage,contract_months,owned
Club C DR 2,ClubC-DR-2,Example League,2023/24,Club C,DR,935,28,0.015,0.014,0.073,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.743,1.45,0.817,2.18,1.35,1.5,8.6,5.676,2.092,-0.03,0,0,0,19.6,20,20,19.2,20,20,19.6,19.9,20,19.6,20,19.2,20,19.2,19.9,20,19.6,19.2,20,19.2,20,19.9,19.9,19.6,20,20,20,20,20,19.6,19.6,20,19.9,20,20,20,19.6,19.9,20,19.6,20,19.6,20,20,20,19.6,20,18548350,20032218,39296,18,False
Club C DM 1,ClubC-DM-1,Example League,2023/24,Club C,DM,2583,26,0.084,0.079,0.144,0.702,0.323,0.076,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.785,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.013,0,0,0,19.8,20,19.5,19.5,20,20,19.8,20,20,20,20,19.5,20,20,20,20,19.8,19.5,20,20,20,20,20,19.8,20,20,20,20,19.8,19.8,19.8,20,20,19.5,20,20,19.8,20,20,19.8,20,19.8,20,20,20,19.8,20,21354287,23596487,41655,18,False
Club C DM 2,ClubC-DM-2,Example League,2023/24,Club C,DM,946,29,0.081,0.076,0.137,0.694,0.319,0.073,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.77,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,0.005,0,0,0,19.4,20,19,19,20,20,19.4,19.7,20,20,20,19,20,20,19.7,20,19.4,19,20,20,20,19.7,19.7,19.4,20,20,20,20,19.4,19.4,19.4,20,19.7,19,20,20,19.4,19.7,20,19.4,20,19.4,20,20,20,19.4,20,17825287,19696942,38610,24,False
Club C MC 1,ClubC-MC-1,Example League,2023/24,Club C,MC,2600,27,0.086,0.081,0.15,0.708,0.326,0.077,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.8,0.15,2.231,1.438,0.81,2.165,1.308,1.455,8.6,5.676,2.078,-0.03,0,0,0,20,19.3,20,20,20,19.6,20,20,19.6,20,20,20,19.3,20,20,20,20,20,19.3,20,19.3,20,20,20,19.6,20,20,20,20,20,20,19.3,20,20,20,19.3,20,20,19.3,20,19.3,20,19.6,19.3,19.6,20,19.3,20342350,22986856,40945,24,False
Club C MC 2,ClubC-MC-2,Example League,2023/24,Club C,MC,957,30,0.085,0.079,0.145,0.704,0.324,0.076,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.785,0.15,2.21,1.423,0.8,2.13,1.278,1.422,8.6,5.676,2.054,-0.013,0,0,0,19.8,18.8,19.5,19.5,20,19.1,19.8,20,19.1,19.8,20,19.5,18.8,20,20,20,19.8,19.5,18.8,20,18.8,20,20,20,19.1,20,20,20,19.8,19.8,19.8,18.8,20,19.5,20,18.8,19.8,20,18.8,19.8,18.8,19.8,19.1,18.8,19.1,19.8,18.8,17116600,19341758,37926,30,False
Club C AML 1,ClubC-AML-1,Example League,2023/24,Club C,AML,2617,28,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.659,1.411,0.775,2.085,1.35,1.5,9.632,6.322,1.996,-0.03,0,0,0,19.7,20,20,20,19,19,17.7,20,19,17.7,20,19.4,18.4,20,20,19.7,19.7,20,20,19.4,20,20,20,20,19,20,20,19.4,20,20,19.7,20,20,20,19.7,20,19.7,20,20,19.7,20,19.7,19,20,19,19.7,20,19584787,22620429,40257,30,False
Club C AML 2,ClubC-AML-2,Example League,2023/24,Club C,AML,968,31,0.373,0.351,0.437,2.12,0.975,0.336,0.326,0.277,1.843,1.843,5.113,4.067,4.2,2.1,1.5,1.631,1.387,0.761,2.065,1.35,1.5,9.492,6.185,1.964,-0.03,0,0,0,19.3,20,20,19.9,18.6,18.6,17.3,19.6,18.6,17.3,20,18.9,18,20,19.6,19.3,19.3,19.9,20,18.9,20,20,19.6,20,18.6,20,20,18.9,20,20,19.3,20,19.6,20,19.3,20,19.3,19.6,20,19.3,20,19.3,18.6,20,18.6,19.3,20,16422287,18967741,37244,36,False
Club C AMC 1,ClubC-AMC-1,Example League,2023/24,Club C,AMC,2634,29,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.701,1.441,0.796,2.12,1.35,1.5,9.8,6.468,2.044,-0.03,0,0,0,20,20,20,20,19.7,19.7,18.4,20,19.7,18.4,20,20,19.1,20,20,20,20,20,20,20,20,20,20,20,19.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.7,20,19.7,20,20,21900600,25842708,42325,36,False
Club C AMC 2,ClubC-AMC-2,Example League,2023/24,Club C,AMC,979,20,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.673,1.423,0.782,2.095,1.35,1.5,9.688,6.382,2.012,-0.03,0,0,0,19.9,20,20,20,19.2,19.2,17.9,20,19.2,17.9,20,19.6,18.6,20,20,19.9,19.9,20,20,19.6,20,20,20,20,19.2,20,20,19.6,20,20,19.9,20,20,20,19.9,20,19.9,20,20,19.9,20,19.9,19.2,20,19.2,19.9,20,20228350,23869453,39436,12,False
Club C AMR 1,ClubC-AMR-1,Example League,2023/24,Club C,AMR,2651,30,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.691,1.435,0.79,2.11,1.35,1.5,9.744,6.431,2.032,-0.03,0,0,0,20,20,20,20,19.5,19.5,18.2,20,19.5,18.2,20,19.8,18.9,20,20,20,20,20,20,19.8,20,20,20,20,19.5,20,20,19.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.5,20,19.5,20,20,21114287,22803430,41635,12,False
Club C AMR 2,ClubC-AMR-2,Example League,2023/24,Club C,AMR,990,21,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.659,1.411,0.775,2.085,1.35,1.5,9.632,6.322,1.996,-0.03,0,0,0,19.7,20,20,20,19,19,17.7,20,19,17.7,20,19.4,18.4,20,20,19.7,19.7,20,20,19.4,20,20,20,20,19,20,20,19.4,20,20,19.7,20,20,20,19.7,20,19.7,20,20,19.7,20,19.7,19,20,19,19.7,20,19265287,20806510,38730,18,False
Club C ST 1,ClubC-ST-1,Example League,2023/24,Club C,ST,2668,31,0.54,0.508,0.604,3.128,1.439,0.486,0.16,0.136,0.979,0.979,7.32,4.5,0.6,1.365,0.1,1.603,1.381,0.747,2.03,1.35,1.5,9.604,6.339,1.932,0.008,0,0,0,19.6,20,19.3,20,20,20,20,20,20,16.6,19.6,19.3,17.3,19.3,20,20,19.6,20,20,19.3,20,20,20,20,17.7,20,20,19.3,20,19.6,19.6,20,20,20,19.6,20,19.6,20,20,19.6,20,19.6,20,20,20,19.6,20,24003973,26524390,41250,18,False
Club C ST 2,ClubC-ST-2,Example League,2023/24,Club C,ST,1001,22,0.54,0.508,0.604,3.128,1.439,0.486,0.157,0.133,0.97,0.97,7.32,4.5,0.6,1.34,0.1,1.577,1.366,0.733,2.005,1.35,1.5,9.464,6.246,1.902,0.043,0,0,0,19.1,19.8,18.8,20,20,20,20,19.5,20,16.1,19.1,18.8,16.8,18.8,19.5,20,19.1,20,19.8,18.8,19.8,19.5,19.5,20,17.2,19.8,20,18.8,20,19.1,19.1,20,19.5,20,19.1,20,19.1,19.5,19.8,19.1,19.8,19.1,20,19.8,20,19.1,19.8,21613588,23883015,38301,24,False
Club D GK 1,ClubD-GK-1,Example League,2023/24,Club D,GK,2480,23,0,0,0.045,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.338,84,0.5,16.2,16.9,17.6,17.6,17.3,17.3,16.2,16.6,17.3,16.2,16.2,17.6,16.9,17.6,16.6,20,16.2,17.6,20,20,16.9,16.6,16.6,16.2,17.3,16.9,17.3,17.6,16.2,16.2,16.2,16.9,16.6,17.6,16.2,16.9,20,20,20,19.2,20,20,20,20,20,19.2,20,17342744,20030869,40570,30,False
Club D GK 2,ClubD-GK-2,Example League,2023/24,Club D,GK,874,26,0,0,0.041,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.393,84,0.5,15.7,16.4,17.1,17.1,16.8,16.8,15.7,16.1,16.8,15.7,15.7,17.1,16.4,17.1,16.1,20,15.7,17.1,20,20,16.4,16.1,16.1,15.7,16.8,16.4,16.8,17.1,15.7,15.7,15.7,16.4,16.1,17.1,15.7,16.4,20,20,20,18.7,20,20,20,20,20,18.7,20,14117602,16305830,37551,36,False
Club D DC 1,ClubD-DC-1,Example League,2023/24,Club D,DC,2497,24,0.035,0.033,0.079,0.3,0.132,0.032,0.05,0.043,0.15,0.15,0.25,0.2,3.7,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.32,5.491,2.1,0.11,0,0,0,19.4,20,16,16,20,20,20,19.7,20,20,20,19,20,19,19.7,20,20,19,20,20,20,16.7,19.7,19.4,20,20,20,19,19.4,19.4,19.4,20,19.7,20,19.4,20,19.4,19.7,20,19.4,20,19.4,20,20,20,19.4,20,20155000,23782900,40180,36,False
Club D DC 2,ClubD-DC-2,Example League,2023/24,Club D,DC,885,27,0.035,0.033,0.075,0.3,0.131,0.032,0.05,0.042,0.15,0.15,0.25,0.2,3.689,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.18,5.399,2.1,0.131,0,0,0,18.9,19.6,15.5,15.5,19.9,19.9,20,19.2,19.9,20,19.9,18.5,20,18.5,19.2,20,20,18.5,20,19.5,19.6,16.2,19.2,18.9,20,19.6,19.9,18.5,18.9,18.9,18.9,20,19.2,19.5,18.9,20,18.9,19.2,19.6,18.9,19.6,18.9,19.9,19.6,19.9,18.9,19.6,16285150,19216477,37107,12,False
Club D DL 1,ClubD-DL-1,Example League,2023/24,Club D,DL,2514,25,0.015,0.014,0.069,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.142,2.1,1.734,1.45,0.812,2.145,1.338,1.487,8.6,5.676,2.082,-0.023,0,0,0,19.1,20,19.8,18.8,20,20,19.1,19.5,20,19.1,20,18.8,20,18.8,19.5,20,19.1,18.8,19.8,18.8,19.8,19.5,19.5,19.1,20,19.8,20,20,20,19.1,19.1,19.8,19.5,20,20,19.8,19.1,19.5,19.8,19.1,19.8,19.1,20,19.8,20,19.1,19.8,19174688,20708663,39473,12,False
Club D DL 2,ClubD-DL-2,Example League,2023/24,Club D,DL,896,28,0.015,0.014,0.065,0.35,0.161,0.014,0.158,0.134,0.973,0.973,0.6,1.1,4.94,1.122,2.1,1.719,1.438,0.804,2.095,1.308,1.455,8.6,5.635,2.064,0.008,0,0,0,18.6,20,19.3,18.3,19.7,19.7,18.6,19,19.7,18.6,19.6,18.3,20,18.3,19,19.6,18.6,18.3,19.3,18.3,19.3,19,19,18.6,20,19.3,19.7,20,20,18.6,18.6,19.3,19,20,20,19.3,18.6,19,19.3,18.6,19.3,18.6,19.7,19.3,19.7,18.6,19.3,15608088,16856735,36426,18,False
Club D DR 1,ClubD-DR-1,Example League,2023/24,Club D,DR,2531,26,0.015,0.014,0.068,0.35,0.161,0.014,0.159,0.135,0.978,0.978,0.6,1.1,4.985,1.134,2.1,1.729,1.447,0.81,2.125,1.326,1.474,8.6,5.666,2.076,-0.013,0,0,0,18.9,20,19.6,18.6,20,20,18.9,19.3,20,18.9,19.9,18.6,20,18.6,19.3,19.9,18.9,18.6,19.6,18.6,19.6,19.3,19.3,18.9,20,19.6,20,20,20,18.9,18.9,19.6,19.3,20,20,19.6,18.9,19.3,19.6,18.9,19.6,18.9,20,19.6,20,18.9,19.6,18208750,20120669,38767,18,False
Club D DR 2,ClubD-DR-2,Example League,2023/24,Club D,DR,907,29,0.015,0.014,0.064,0.35,0.161,0.014,0.156,0.133,0.969,0.969,0.6,1.1,4.91,1.114,2.1,1.712,1.432,0.801,2.075,1.296,1.442,8.6,5.614,2.056,0.022,0,0,0,18.4,20,19.1,18.1,19.5,19.5,18.4,18.8,19.5,18.4,19.4,18.1,20,18.1,18.8,19.4,18.4,18.1,19.1,18.1,19.1,18.8,18.8,18.4,20,19.1,19.5,20,20,18.4,18.4,19.1,18.8,20,20,19.1,18.4,18.8,19.1,18.4,19.1,18.4,19.5,19.1,19.5,18.4,19.1,14945400,16514667,35745,24,False
Club D DM 1,ClubD-DM-1,Example League,2023/24,Club D,DM,2548,27,0.082,0.077,0.14,0.697,0.321,0.074,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.776,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.002,0,0,0,19.6,20,19.2,19.2,20,20,19.6,19.9,20,20,20,19.2,20,20,19.9,20,19.6,19.2,20,20,20,19.9,19.9,19.6,20,20,20,20,19.6,19.6,19.6,20,19.9,19.2,20,20,19.6,19.9,20,19.6,20,19.6,20,20,20,19.6,20,20189688,22814347,40807,24,False
Club D DM 2,ClubD-DM-2,Example League,2023/24,Club D,DM,918,30,0.079,0.075,0.133,0.688,0.317,0.071,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.761,0.15,2.25,1.45,0.82,2.19,1.338,1.487,8.6,5.676,2.1,0.015,0,0,0,19.1,19.8,18.7,18.7,20,20,19.1,19.4,20,20,20,18.7,20,20,19.4,20,19.1,18.7,20,20,19.8,19.4,19.4,19.1,20,20,20,20,19.1,19.1,19.1,19.8,19.4,18.7,20,20,19.1,19.4,19.8,19.1,19.8,19.1,20,19.8,20,19.1,19.8,16976588,19183544,37790,30,False
Club D MC 1,ClubD-MC-1,Example League,2023/24,Club D,MC,2565,28,0.085,0.08,0.147,0.705,0.324,0.077,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.791,0.15,2.222,1.432,0.806,2.15,1.29,1.435,8.6,5.676,2.068,-0.02,0,0,0,20,19,19.7,19.7,20,19.4,20,20,19.4,20,20,19.7,19,20,20,20,20,19.7,19,20,19,20,20,20,19.4,20,20,20,20,20,20,19,20,19.7,20,19,20,20,19,20,19,20,19.4,19,19.4,20,19,19435000,22447425,40120,30,False
Club D MC 2,ClubD-MC-2,Example League,2023/24,Club D,MC,929,31,0.084,0.079,0.141,0.701,0.322,0.075,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.776,0.15,2.198,1.417,0.794,2.105,1.26,1.403,8.6,5.676,2.04,-0.002,0,0,0,19.6,18.5,19.2,19.2,20,18.9,19.6,20,18.9,19.6,20,19.2,18.5,20,19.9,20,19.6,19.2,18.5,20,18.5,19.9,19.9,20,18.9,20,20,20,19.6,19.6,19.6,18.5,19.9,19.2,20,18.5,19.6,19.9,18.5,19.6,18.5,19.6,18.9,18.5,18.9,19.6,18.5,16285150,18809348,37107,36,False
Club D AML 1,ClubD-AML-1,Example League,2023/24,Club D,AML,2582,29,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.645,1.399,0.768,2.075,1.35,1.5,9.548,6.244,1.98,-0.03,0,0,0,19.5,20,20,20,18.8,18.8,17.5,19.8,18.8,17.5,20,19.1,18.2,20,19.8,19.5,19.5,20,20,19.1,20,20,19.8,20,18.8,20,20,19.1,20,20,19.5,20,19.8,20,19.5,20,19.5,19.8,20,19.5,20,19.5,18.8,20,18.8,19.5,20,18694688,22059732,39433,36,False
Club D AML 2,ClubD-AML-2,Example League,2023/24,Club D,AML,940,20,0.371,0.349,0.432,2.114,0.972,0.334,0.326,0.277,1.843,1.843,5.098,4.056,4.2,2.1,1.5,1.61,1.369,0.75,2.035,1.332,1.481,9.408,6.096,1.94,-0.03,0,0,0,19,20,20,19.6,18.3,18.3,17,19.3,18.3,17,20,18.6,17.7,20,19.3,19,19,19.6,19.7,18.6,19.7,20,19.3,20,18.3,19.7,20,18.6,20,20,19,19.7,19.3,20,19,19.7,19,19.3,19.7,19,19.7,19,18.3,19.7,18.3,19,19.7,17288088,20399944,36566,12,False
Club D AMC 1,ClubD-AMC-1,Example League,2023/24,Club D,AMC,2599,30,0.373,0.351,0.437,2.12,0.975,0.336,0.326,0.277,1.843,1.843,5.113,4.067,4.2,2.1,1.5,1.631,1.387,0.761,2.065,1.35,1.5,9.492,6.185,1.964,-0.03,0,0,0,19.3,20,20,19.9,18.6,18.6,17.3,19.6,18.6,17.3,20,18.9,18,20,19.6,19.3,19.3,19.9,20,18.9,20,20,19.6,20,18.6,20,20,18.9,20,20,19.3,20,19.6,20,19.3,20,19.3,19.6,20,19.3,20,19.3,18.6,20,18.6,19.3,20,17968750,19406250,38747,12,False
Club D AMC 2,ClubD-AMC-2,Example League,2023/24,Club D,AMC,951,21,0.37,0.348,0.429,2.109,0.97,0.333,0.326,0.277,1.843,1.843,5.089,4.049,4.2,2.1,1.5,1.596,1.357,0.743,2.015,1.32,1.468,9.352,6.038,1.924,-0.03,0,0,0,18.8,20,20,19.4,18.1,18.1,16.8,19.1,18.1,16.8,20,18.4,17.5,20,19.1,18.8,18.8,19.4,19.5,18.4,19.5,20,19.1,20,18.1,19.5,20,18.4,20,20,18.8,19.5,19.1,20,18.8,19.5,18.8,19.1,19.5,18.8,19.5,18.8,18.1,19.5,18.1,18.8,19.5,16385400,17696232,35865,18,False
Club D AMR 1,ClubD-AMR-1,Example League,2023/24,Club D,AMR,2616,31,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.673,1.423,0.782,2.095,1.35,1.5,9.688,6.382,2.012,-0.03,0,0,0,19.9,20,20,20,19.2,19.2,17.9,20,19.2,17.9,20,19.6,18.6,20,20,19.9,19.9,20,20,19.6,20,20,20,20,19.2,20,20,19.6,20,20,19.9,20,20,20,19.9,20,19.9,20,20,19.9,20,19.9,19.2,20,19.2,19.9,20,20189688,22309605,40807,18,False
Club D AMR 2,ClubD-AMR-2,Example League,2023/24,Club D,AMR,962,22,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.638,1.393,0.764,2.07,1.35,1.5,9.548,6.233,1.972,-0.03,0,0,0,19.4,20,20,20,18.7,18.7,17.4,19.8,18.7,17.4,20,19.1,18.1,20,19.8,19.4,19.4,20,20,19.1,20,20,19.8,20,18.7,20,20,19.1,20,20,19.4,20,19.8,20,19.4,20,19.4,19.8,20,19.4,20,19.4,18.7,20,18.7,19.4,20,18176588,20085130,37890,24,False
Club D ST 1,ClubD-ST-1,Example League,2023/24,Club D,ST,2633,20,0.54,0.508,0.604,3.128,1.439,0.486,0.158,0.135,0.975,0.975,7.32,4.5,0.6,1.35,0.1,1.591,1.372,0.74,2.02,1.35,1.5,9.52,6.283,1.918,0.026,0,0,0,19.4,20,19,20,20,20,20,19.7,20,16.4,19.4,19,17.1,19,19.7,20,19.4,20,20,19,20,19.7,19.7,20,17.4,20,20,19,20,19.4,19.4,20,19.7,20,19.4,20,19.4,19.7,20,19.4,20,19.4,20,20,20,19.4,20,24915700,28154741,40576,24,False
Club D ST 2,ClubD-ST-2,Example League,2023/24,Club D,ST,973,23,0.54,0.508,0.604,3.128,1.439,0.486,0.155,0.132,0.964,0.964,7.32,4.5,0.6,1.325,0.1,1.565,1.357,0.727,1.995,1.35,1.5,9.38,6.191,1.888,0.061,0,0,0,18.9,19.6,18.5,20,20,19.9,19.9,19.2,19.9,15.9,18.9,18.5,16.6,18.5,19.2,20,18.9,20,19.6,18.5,19.6,19.2,19.2,20,16.9,19.6,19.9,18.5,20,18.9,18.9,20,19.2,20,18.9,20,18.9,19.2,19.6,18.9,19.6,18.9,19.9,19.6,19.9,18.9,19.6,20349277,22994683,37446,30,False
Club E GK 1,ClubE-GK-1,Example League,2023/24,Club E,GK,2445,24,0,0,0.036,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.403,84,0.5,15.1,15.8,16.5,16.5,16.1,16.1,15.1,15.4,16.1,15.1,15.1,16.5,15.8,16.5,15.4,20,15.1,16.5,20,20,15.8,15.4,15.4,15.1,16.1,15.8,16.1,16.5,15.1,15.1,15.1,15.8,15.4,16.5,15.1,15.8,20,20,20,18.1,20,20,20,20,20,18.1,20,14056676,16586878,37046,36,False
Club E GK 2,ClubE-GK-2,Example League,2023/24,Club E,GK,846,27,0,0,0.032,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.458,84,0.5,14.6,15.3,16,16,15.6,15.6,14.6,14.9,15.6,14.6,14.6,16,15.3,16,14.9,20,14.6,16,20,20,15.3,14.9,14.9,14.6,15.6,15.3,15.6,16,14.6,14.6,14.6,15.3,14.9,16,14.6,15.3,20,20,20,17.6,20,20,20,20,20,17.6,20,11101232,13099454,34050,12,False
Club E DC 1,ClubE-DC-1,Example League,2023/24,Club E,DC,2462,25,0.035,0.033,0.077,0.3,0.131,0.032,0.05,0.043,0.15,0.15,0.25,0.2,3.7,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.236,5.436,2.1,0.12,0,0,0,19.1,19.8,15.7,15.7,20,20,20,19.4,20,20,20,18.7,20,18.7,19.4,20,20,18.7,20,19.7,19.8,16.4,19.4,19.1,20,19.8,20,18.7,19.1,19.1,19.1,20,19.4,19.7,19.1,20,19.1,19.4,19.8,19.1,19.8,19.1,20,19.8,20,19.1,19.8,19028350,20550618,39336,12,False
Club E DC 2,ClubE-DC-2,Example League,2023/24,Club E,DC,857,28,0.035,0.033,0.073,0.3,0.13,0.032,0.049,0.042,0.15,0.15,0.25,0.2,3.656,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.096,5.343,2.1,0.152,0,0,0,18.6,19.3,15.2,15.2,19.6,19.6,20,18.9,19.6,20,19.6,18.2,20,18.2,18.9,20,20,18.2,20,19.2,19.3,15.9,18.9,18.6,20,19.3,19.6,18.2,18.6,18.6,18.6,20,18.9,19.2,18.6,20,18.6,18.9,19.3,18.6,19.3,18.6,19.6,19.3,19.6,18.6,19.3,15474400,16712352,36290,18,False
Club E DL 1,ClubE-DL-1,Example League,2023/24,Club E,DL,2479,26,0.015,0.014,0.067,0.35,0.161,0.014,0.159,0.135,0.978,0.978,0.6,1.1,4.985,1.13,2.1,1.729,1.447,0.81,2.125,1.326,1.474,8.6,5.666,2.076,-0.009,0,0,0,18.9,20,19.5,18.5,19.9,19.9,18.9,19.2,19.9,18.9,19.9,18.5,20,18.5,19.2,19.9,18.9,18.5,19.6,18.5,19.6,19.2,19.2,18.9,20,19.6,19.9,20,20,18.9,18.9,19.6,19.2,20,20,19.6,18.9,19.2,19.6,18.9,19.6,18.9,19.9,19.6,19.9,18.9,19.6,18065288,19962143,38630,18,False
Club E DL 2,ClubE-DL-2,Example League,2023/24,Club E,DL,868,29,0.015,0.014,0.063,0.35,0.161,0.014,0.156,0.133,0.969,0.969,0.6,1.1,4.91,1.11,2.1,1.712,1.432,0.801,2.075,1.296,1.442,8.6,5.614,2.056,0.026,0,0,0,18.4,20,19,18,19.4,19.4,18.4,18.7,19.4,18.4,19.4,18,20,18,18.7,19.4,18.4,18,19.1,18,19.1,18.7,18.7,18.4,20,19.1,19.4,20,20,18.4,18.4,19.1,18.7,20,20,19.1,18.4,18.7,19.1,18.4,19.1,18.4,19.4,19.1,19.4,18.4,19.1,14814588,16370120,35610,24,False
Club E DR 1,ClubE-DR-1,Example League,2023/24,Club E,DR,2496,27,0.015,0.014,0.065,0.35,0.161,0.014,0.158,0.134,0.973,0.973,0.6,1.1,4.94,1.122,2.1,1.719,1.438,0.804,2.095,1.308,1.455,8.6,5.635,2.064,0.008,0,0,0,18.6,20,19.3,18.3,19.7,19.7,18.6,19,19.7,18.6,19.6,18.3,20,18.3,19,19.6,18.6,18.3,19.3,18.3,19.3,19,19,18.6,20,19.3,19.7,20,20,18.6,18.6,19.3,19,20,20,19.3,18.6,19,19.3,18.6,19.3,18.6,19.7,19.3,19.7,18.6,19.3,17116600,19341758,37926,24,False
Club E DR 2,ClubE-DR-2,Example League,2023/24,Club E,DR,879,30,0.015,0.014,0.061,0.35,0.16,0.014,0.155,0.131,0.964,0.964,0.6,1.1,4.865,1.102,2.1,1.701,1.423,0.796,2.045,1.278,1.422,8.6,5.583,2.044,0.043,0,0,0,18.1,20,18.8,17.8,19.2,19.2,18.1,18.5,19.2,18.1,19.1,17.8,20,17.8,18.5,19.1,18.1,17.8,18.8,17.8,18.8,18.5,18.5,18.1,20,18.8,19.2,20,20,18.1,18.1,18.8,18.5,20,20,18.8,18.1,18.5,18.8,18.1,18.8,18.1,19.2,18.8,19.2,18.1,18.8,14169150,16011140,34931,30,False
Club E DM 1,ClubE-DM-1,Example League,2023/24,Club E,DM,2513,28,0.076,0.071,0.124,0.677,0.311,0.068,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.743,0.15,2.25,1.45,0.82,2.155,1.296,1.442,8.6,5.676,2.1,0.036,0,0,0,18.4,19.1,18.1,18.1,19.5,19.5,18.4,18.8,19.5,20,20,18.1,20,20,18.8,20,18.4,18.1,20,20,19.1,18.8,18.8,18.4,20,20,20,20,18.4,18.4,18.4,19.1,18.8,18.1,20,20,18.4,18.8,19.1,18.4,19.1,18.4,19.5,19.1,19.5,18.4,19.1,16422288,18967743,37244,30,False
Club E DM 2,ClubE-DM-2,Example League,2023/24,Club E,DM,890,31,0.073,0.068,0.117,0.668,0.304,0.065,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.728,0.15,2.25,1.45,0.82,2.13,1.266,1.409,8.544,5.639,2.1,0.054,0,0,0,17.9,18.6,17.6,17.6,19,19,17.9,18.3,19,20,20,17.6,20,19.8,18.3,20,17.9,17.6,20,19.8,18.6,18.3,18.3,17.9,20,20,20,19.8,17.9,17.9,17.9,18.6,18.3,17.6,20,20,17.9,18.3,18.6,17.9,18.6,17.9,19,18.6,19,17.9,18.6,13538088,15636492,34253,36,False
Club E MC 1,ClubE-MC-1,Example League,2023/24,Club E,MC,2530,29,0.084,0.079,0.143,0.703,0.323,0.076,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.782,0.15,2.208,1.423,0.799,2.125,1.272,1.416,8.6,5.676,2.052,-0.009,0,0,0,19.8,18.7,19.4,19.4,20,19.1,19.8,20,19.1,19.8,20,19.4,18.7,20,20,20,19.8,19.4,18.7,20,18.7,20,20,20,19.1,20,20,20,19.8,19.8,19.8,18.7,20,19.4,20,18.7,19.8,20,18.7,19.8,18.7,19.8,19.1,18.7,19.1,19.8,18.7,18548350,21887053,39296,36,False
